Marea,Planta,Embarcacion,Bodega,% Llenado,# Calas,TDC-Desc,TVN,año,temporada_año
135820,SUPE,TASA 17,Tradicional,96.0,1,8.6,19.62,2018,2018-I
135821,VEGUETA,TASA 34,Estanca,93.0,2,10.77,20.73,2018,2018-I
135822,VEGUETA,TASA 420,Tradicional,96.0,2,8.87,20.08,2018,2018-I
135823,CALLAO,TASA 218,Estanca,95.0,3,14.8,22.56,2018,2018-I
135824,SUPE,TASA 310,Tradicional,92.0,1,7.25,16.98,2018,2018-I
135825,CALLAO,TASA 413,Tradicional,81.0,4,14.75,25.86,2018,2018-I
135829,CALLAO,TASA 411,Tradicional,46.0,2,10.45,20.24,2018,2018-I
135830,CHIMBOTE,TASA 419,Frio,62.0,6,34.45,20.34,2018,2018-I
135831,SAMANCO,TASA 315,Tradicional,95.0,3,16.45,22.41,2018,2018-I
135832,SAMANCO,TASA 23,Estanca,79.0,1,8.68,19.36,2018,2018-I
135833,PISCO SUR,TASA 415,Estanca,18.0,3,14.73,23.88,2018,2018-I
135834,PISCO NORTE,TASA 210,Tradicional,25.0,1,11.62,23.36,2018,2018-I
135835,PISCO SUR,TASA 418,Tradicional,15.0,2,11.2,27.96,2018,2018-I
135836,PISCO NORTE,TASA 417,Tradicional,9.0,2,10.82,23.57,2018,2018-I
135837,PISCO NORTE,TASA 36,Estanca,9.0,2,13.57,21.41,2018,2018-I
135838,PISCO NORTE,TASA 416,Tradicional,56.0,3,13.77,18.88,2018,2018-I
135840,CALLAO,TASA 35,Estanca,25.0,2,10.45,21.7,2018,2018-I
135841,MALABRIGO,TASA 427,Frio,70.0,3,23.62,16.57,2018,2018-I
135842,PISCO SUR,TASA 414,Estanca,22.0,3,13.22,20.43,2018,2018-I
135843,PISCO SUR,TASA 38,Tradicional,20.0,1,10.93,20.97,2018,2018-I
135844,PISCO SUR,TASA 31,Tradicional,84.0,2,11.4,22.67,2018,2018-I
135845,MALABRIGO,TASA 59,Frio,75.0,2,10.53,17.34,2018,2018-I
135846,CALLAO,TASA 412,Tradicional,36.0,2,11.4,23.05,2018,2018-I
135847,SAMANCO,TASA 21,Estanca,95.0,2,13.02,22.5,2018,2018-I
135848,MALABRIGO,TASA 45,Frio,85.0,2,11.73,18.49,2018,2018-I
135853,MALABRIGO,TASA 58,Frio,51.0,4,18.17,20.24,2018,2018-I
135856,CHIMBOTE,TASA 426,Tradicional,53.0,2,10.97,24.31,2018,2018-I
135866,MALABRIGO,TASA 52,Frio,62.0,7,34.03,23.16,2018,2018-I
135867,CHIMBOTE,TASA 54,Frio,25.0,4,11.97,18.48,2018,2018-I
135868,CHIMBOTE,TASA 61,Frio,57.0,5,22.83,17.64,2018,2018-I
135880,VEGUETA,TASA 310,Tradicional,86.0,3,16.15,26.08,2018,2018-I
135881,CALLAO,TASA 17,Tradicional,84.0,2,11.52,21.97,2018,2018-I
135882,CALLAO,TASA 32,Tradicional,28.0,3,11.83,15.88,2018,2018-I
135883,VEGUETA,TASA 420,Tradicional,99.0,3,14.22,22.93,2018,2018-I
135885,VEGUETA,TASA 314,Tradicional,90.0,2,15.93,25.33,2018,2018-I
135888,VEGUETA,TASA 42,Frio,79.0,3,11.08,18.34,2018,2018-I
135889,VEGUETA,TASA 220,Tradicional,90.0,1,9.25,20.0,2018,2018-I
135890,SUPE,TASA 44,Frio,76.0,4,15.5,14.17,2018,2018-I
135891,SUPE,TASA 35,Estanca,88.0,3,19.12,28.57,2018,2018-I
135892,VEGUETA,TASA 22,Estanca,89.0,3,12.75,25.09,2018,2018-I
135893,CALLAO,TASA 411,Tradicional,77.0,4,17.03,24.87,2018,2018-I
135894,VEGUETA,TASA 413,Tradicional,79.0,2,12.72,20.32,2018,2018-I
135895,PISCO SUR,TASA 418,Tradicional,61.0,4,11.95,20.54,2018,2018-I
135896,PISCO SUR,TASA 38,Tradicional,77.0,2,8.75,20.09,2018,2018-I
135897,PISCO NORTE,TASA 414,Estanca,70.0,4,12.82,23.52,2018,2018-I
135898,PISCO NORTE,TASA 210,Tradicional,65.0,3,11.52,14.3,2018,2018-I
135899,CALLAO,TASA 111,Tradicional,96.0,1,11.17,20.01,2018,2018-I
135900,CALLAO,TASA 36,Estanca,41.0,1,17.23,26.67,2018,2018-I
135904,PISCO SUR,TASA 31,Tradicional,79.0,3,10.22,20.67,2018,2018-I
135905,SUPE,TASA 412,Tradicional,88.0,2,11.97,17.63,2018,2018-I
135906,PISCO NORTE,TASA 415,Estanca,66.0,2,10.38,18.22,2018,2018-I
135908,CALLAO,TASA 218,Estanca,96.0,1,9.22,16.88,2018,2018-I
135909,SUPE,TASA 37,Estanca,89.0,2,13.93,17.17,2018,2018-I
135910,CHIMBOTE,TASA 55,Frio,71.0,2,9.07,19.09,2018,2018-I
135912,PISCO NORTE,TASA 417,Tradicional,86.0,5,16.7,22.5,2018,2018-I
135913,CHIMBOTE,TASA 424,Tradicional,93.0,3,18.43,20.9,2018,2018-I
135914,MALABRIGO,TASA 53,Frio,75.0,1,12.93,18.94,2018,2018-I
135916,SAMANCO,TASA 21,Estanca,68.0,2,12.0,23.45,2018,2018-I
135917,SAMANCO,TASA 23,Estanca,93.0,3,12.65,20.61,2018,2018-I
135918,MALABRIGO,TASA 45,Frio,84.0,4,27.93,24.31,2018,2018-I
135919,MALABRIGO,TASA 41,Frio,74.0,5,15.87,17.5,2018,2018-I
135920,MALABRIGO,TASA 59,Frio,74.0,4,15.22,17.83,2018,2018-I
135921,MALABRIGO,TASA 71,Frio,65.0,4,25.92,19.81,2018,2018-I
135922,CHIMBOTE,TASA 54,Frio,93.0,3,13.18,21.97,2018,2018-I
135923,SAMANCO,TASA 43,Frio,76.0,3,19.4,19.67,2018,2018-I
135924,MALABRIGO,TASA 425,Frio,75.0,4,24.83,19.87,2018,2018-I
135925,PISCO SUR,TASA 416,Tradicional,82.0,4,15.18,20.97,2018,2018-I
135927,SAMANCO,TASA 56,Frio,56.0,2,10.15,18.17,2018,2018-I
135947,MALABRIGO,TASA 58,Frio,56.0,4,20.85,21.33,2018,2018-I
135954,CALLAO,TASA 34,Estanca,67.0,3,14.08,16.64,2018,2018-I
135955,VEGUETA,TASA 42,Frio,66.0,3,13.23,18.76,2018,2018-I
135956,CALLAO,TASA 413,Tradicional,42.0,2,11.68,25.85,2018,2018-I
135958,CALLAO,TASA 218,Estanca,22.0,1,15.2,31.44,2018,2018-I
135961,CALLAO,TASA 32,Tradicional,37.0,3,13.17,21.17,2018,2018-I
135962,CALLAO,TASA 22,Estanca,58.0,2,12.02,23.65,2018,2018-I
135963,PISCO SUR,TASA 38,Tradicional,20.0,3,11.32,22.84,2018,2018-I
135964,CHIMBOTE,TASA 427,Frio,38.0,3,16.72,22.58,2018,2018-I
135965,CALLAO,TASA 111,Tradicional,49.0,3,13.37,19.53,2018,2018-I
135966,SAMANCO,TASA 52,Frio,33.0,4,19.13,22.71,2018,2018-I
135967,CHIMBOTE,TASA 57,Frio,42.0,3,12.38,20.3,2018,2018-I
135968,PISCO SUR,TASA 414,Estanca,21.0,3,11.2,20.96,2018,2018-I
135969,SAMANCO,TASA 21,Estanca,56.0,3,16.18,30.96,2018,2018-I
135970,SAMANCO,TASA 23,Estanca,46.0,5,16.42,28.04,2018,2018-I
135971,PISCO SUR,TASA 415,Estanca,11.0,2,8.52,17.95,2018,2018-I
135972,VEGUETA,TASA 420,Tradicional,95.0,3,12.72,23.11,2018,2018-I
135973,SAMANCO,TASA 51,Frio,42.0,4,21.58,22.92,2018,2018-I
135975,PISCO SUR,TASA 210,Tradicional,10.0,1,12.87,22.47,2018,2018-I
135976,SUPE,TASA 412,Tradicional,88.0,2,13.03,16.24,2018,2018-I
135977,CALLAO,TASA 37,Estanca,38.0,2,10.82,29.03,2018,2018-I
135978,VEGUETA,TASA 44,Frio,65.0,3,14.03,19.32,2018,2018-I
135980,SAMANCO,TASA 315,Tradicional,28.0,2,10.82,24.75,2018,2018-I
135981,CHIMBOTE,TASA 426,Tradicional,28.0,4,14.1,26.93,2018,2018-I
135982,CHIMBOTE,TASA 55,Frio,40.0,4,19.6,23.45,2018,2018-I
135983,CALLAO,TASA 36,Estanca,42.0,2,8.9,16.02,2018,2018-I
135984,CHIMBOTE,TASA 54,Frio,39.0,5,23.1,19.53,2018,2018-I
135985,CHIMBOTE,TASA 419,Frio,54.0,5,22.0,21.67,2018,2018-I
135986,CHIMBOTE,TASA 424,Tradicional,36.0,5,15.2,23.57,2018,2018-I
135987,PISCO SUR,TASA 417,Tradicional,15.0,2,9.32,19.99,2018,2018-I
135988,CALLAO,TASA 411,Tradicional,53.0,2,14.55,23.59,2018,2018-I
135991,CALLAO,TASA 314,Tradicional,28.0,1,6.85,16.65,2018,2018-I
135992,SUPE,TASA 56,Frio,65.0,2,13.38,14.92,2018,2018-I
135993,CALLAO,TASA 310,Tradicional,56.0,2,12.3,20.98,2018,2018-I
135994,CALLAO,TASA 35,Estanca,51.0,1,9.68,21.73,2018,2018-I
135995,CHIMBOTE,TASA 61,Frio,40.0,5,27.43,16.02,2018,2018-I
135998,CHIMBOTE,TASA 41,Frio,34.0,2,22.6,18.68,2018,2018-I
136018,PISCO SUR,TASA 416,Tradicional,25.0,3,10.83,17.78,2018,2018-I
136019,PISCO SUR,TASA 418,Tradicional,12.0,2,11.53,23.75,2018,2018-I
136020,PISCO SUR,TASA 31,Tradicional,15.0,2,9.8,18.21,2018,2018-I
136022,CHIMBOTE,TASA 43,Frio,30.0,2,16.28,21.57,2018,2018-I
136026,MALABRIGO,TASA 425,Frio,79.0,3,31.13,17.85,2018,2018-I
136030,MALABRIGO,TASA 53,Frio,70.0,4,16.95,19.18,2018,2018-I
136031,MALABRIGO,TASA 71,Frio,61.0,6,23.95,16.71,2018,2018-I
136037,MALABRIGO,TASA 58,Frio,61.0,4,25.85,19.02,2018,2018-I
136038,CHIMBOTE,TASA 45,Frio,75.0,4,20.43,18.45,2018,2018-I
136048,MALABRIGO,TASA 426,Tradicional,17.0,3,19.15,22.86,2018,2018-I
136049,SAMANCO,TASA 59,Frio,72.0,6,22.95,19.87,2018,2018-I
136050,MALABRIGO,TASA 424,Tradicional,53.0,2,19.9,25.34,2018,2018-I
136051,MALABRIGO,TASA 315,Tradicional,61.0,2,14.07,19.77,2018,2018-I
136055,MALABRIGO,TASA 23,Estanca,38.0,2,13.58,28.75,2018,2018-I
136059,MALABRIGO,TASA 21,Estanca,63.0,2,11.95,20.18,2018,2018-I
136061,CHIMBOTE,TASA 57,Frio,97.0,4,19.63,21.97,2018,2018-I
136062,MALABRIGO,TASA 427,Frio,80.0,2,13.3,16.89,2018,2018-I
136063,CHIMBOTE,TASA 55,Frio,77.0,3,15.95,16.15,2018,2018-I
136066,CHIMBOTE,TASA 56,Frio,88.0,2,10.28,17.65,2018,2018-I
136074,CHIMBOTE,TASA 52,Frio,71.0,4,13.85,20.64,2018,2018-I
136080,CHIMBOTE,TASA 54,Frio,93.0,3,11.95,18.39,2018,2018-I
136085,CHIMBOTE,TASA 51,Frio,72.0,3,11.63,22.87,2018,2018-I
136112,CHIMBOTE,TASA 61,Frio,76.0,4,15.67,20.67,2018,2018-I
136117,SAMANCO,TASA 41,Frio,75.0,5,17.6,17.17,2018,2018-I
136135,MALABRIGO,TASA 58,Frio,77.0,1,8.53,16.96,2018,2018-I
136138,CHIMBOTE,TASA 315,Tradicional,57.0,2,15.72,17.46,2018,2018-I
136140,SAMANCO,TASA 45,Frio,77.0,3,14.82,18.72,2018,2018-I
136141,MALABRIGO,TASA 23,Estanca,35.0,1,9.1,21.1,2018,2018-I
136142,MALABRIGO,TASA 53,Frio,77.0,4,10.28,24.4,2018,2018-I
136143,MALABRIGO,TASA 426,Tradicional,89.0,1,9.77,18.82,2018,2018-I
136144,MALABRIGO,TASA 425,Frio,75.0,3,19.2,20.42,2018,2018-I
136146,MALABRIGO,TASA 424,Tradicional,24.0,2,9.1,22.97,2018,2018-I
136148,CHIMBOTE,TASA 43,Frio,79.0,1,12.78,16.61,2018,2018-I
136150,MALABRIGO,TASA 21,Estanca,26.0,1,6.38,21.06,2018,2018-I
136156,SAMANCO,TASA 51,Frio,79.0,2,9.95,16.61,2018,2018-I
136157,CHIMBOTE,TASA 52,Frio,72.0,2,8.8,16.24,2018,2018-I
136159,MALABRIGO,TASA 71,Frio,31.0,3,7.15,18.79,2018,2018-I
136160,CHIMBOTE,TASA 54,Frio,90.0,1,8.7,18.87,2018,2018-I
136225,CHIMBOTE,TASA 45,Frio,82.0,4,18.58,19.86,2018,2018-I
136226,MALABRIGO,TASA 425,Frio,79.0,4,24.37,18.53,2018,2018-I
136234,MALABRIGO,TASA 56,Frio,71.0,5,27.57,23.68,2018,2018-I
136236,MALABRIGO,TASA 315,Tradicional,67.0,2,11.6,19.44,2018,2018-I
136237,MALABRIGO,TASA 419,Frio,85.0,3,27.62,19.34,2018,2018-I
136238,CALLAO,TASA 420,Tradicional,61.0,2,10.1,23.92,2018,2018-I
136239,CHIMBOTE,TASA 41,Frio,67.0,3,16.83,21.98,2018,2018-I
136240,CHIMBOTE,TASA 427,Frio,75.0,4,25.47,22.62,2018,2018-I
136241,VEGUETA,TASA 22,Estanca,25.0,1,12.27,25.22,2018,2018-I
136242,VEGUETA,TASA 218,Estanca,53.0,3,12.13,21.19,2018,2018-I
136243,CALLAO,TASA 412,Tradicional,15.0,2,6.97,20.28,2018,2018-I
136244,MALABRIGO,TASA 61,Frio,71.0,3,13.13,20.63,2018,2018-I
136245,SAMANCO,TASA 23,Estanca,11.0,1,16.45,42.11,2018,2018-I
136246,CALLAO,TASA 59,Frio,20.0,5,15.18,18.47,2018,2018-I
136247,CALLAO,TASA 413,Tradicional,48.0,2,11.35,20.46,2018,2018-I
136248,VEGUETA,TASA 17,Tradicional,33.0,2,16.48,27.41,2018,2018-I
136249,CALLAO,TASA 35,Estanca,23.0,1,5.62,19.49,2018,2018-I
136250,VEGUETA,TASA 34,Estanca,60.0,2,9.43,21.74,2018,2018-I
136251,MALABRIGO,TASA 55,Frio,94.0,3,16.37,21.56,2018,2018-I
136252,CALLAO,TASA 32,Tradicional,13.0,2,6.63,20.58,2018,2018-I
136253,CHIMBOTE,TASA 58,Frio,78.0,2,14.88,20.69,2018,2018-I
136254,MALABRIGO,TASA 424,Tradicional,90.0,3,14.22,22.57,2018,2018-I
136255,CALLAO,TASA 310,Tradicional,31.0,2,9.62,18.27,2018,2018-I
136256,VEGUETA,TASA 220,Tradicional,28.0,3,11.77,25.5,2018,2018-I
136257,SAMANCO,TASA 21,Estanca,61.0,2,13.18,26.87,2018,2018-I
136264,MALABRIGO,TASA 53,Frio,79.0,3,14.7,23.83,2018,2018-I
136265,VEGUETA,TASA 111,Tradicional,55.0,2,10.55,21.28,2018,2018-I
136267,CHIMBOTE,TASA 52,Frio,39.0,3,17.25,21.1,2018,2018-I
136268,MALABRIGO,TASA 57,Frio,34.0,3,27.28,17.48,2018,2018-I
136269,PISCO SUR,TASA 414,Estanca,79.0,2,9.48,19.68,2018,2018-I
136270,PISCO SUR,TASA 415,Estanca,72.0,3,13.87,19.27,2018,2018-I
136271,PISCO SUR,TASA 418,Tradicional,30.0,2,7.58,18.2,2018,2018-I
136272,PISCO SUR,TASA 38,Tradicional,87.0,4,11.3,21.84,2018,2018-I
136273,PISCO SUR,TASA 210,Tradicional,91.0,3,15.75,20.72,2018,2018-I
136274,CALLAO,TASA 36,Estanca,25.0,2,10.5,16.04,2018,2018-I
136275,PISCO SUR,TASA 416,Tradicional,73.0,4,10.65,19.51,2018,2018-I
136276,CALLAO,TASA 37,Estanca,49.0,3,11.4,21.9,2018,2018-I
136277,CALLAO,TASA 314,Tradicional,25.0,1,7.78,17.64,2018,2018-I
136279,CALLAO,TASA 417,Tradicional,22.0,3,9.47,19.42,2018,2018-I
136280,CALLAO,TASA 44,Frio,28.0,2,13.8,15.99,2018,2018-I
136281,CALLAO,TASA 411,Tradicional,52.0,3,14.02,18.24,2018,2018-I
136282,CALLAO,TASA 42,Frio,31.0,3,12.4,15.56,2018,2018-I
136283,MALABRIGO,TASA 54,Frio,52.0,3,20.85,18.75,2018,2018-I
136285,CHIMBOTE,TASA 51,Frio,56.0,3,21.73,20.9,2018,2018-I
136297,MALABRIGO,TASA 43,Frio,24.0,3,28.45,23.18,2018,2018-I
136299,MALABRIGO,TASA 426,Tradicional,77.0,3,13.53,19.06,2018,2018-I
136301,CHIMBOTE,TASA 71,Frio,50.0,4,25.72,19.47,2018,2018-I
136310,PISCO SUR,TASA 31,Tradicional,80.0,2,13.35,21.85,2018,2018-I
136311,CALLAO,TASA 314,Tradicional,84.0,2,12.47,24.71,2018,2018-I
136312,CALLAO,TASA 37,Estanca,92.0,4,14.43,27.04,2018,2018-I
136313,VEGUETA,TASA 35,Estanca,97.0,3,17.38,27.31,2018,2018-I
136314,VEGUETA,TASA 36,Estanca,90.0,2,16.35,28.77,2018,2018-I
136315,PISCO SUR,TASA 417,Tradicional,50.0,3,19.88,23.85,2018,2018-I
136317,CALLAO,TASA 411,Tradicional,70.0,4,13.05,23.87,2018,2018-I
136324,CALLAO,TASA 412,Tradicional,8.0,1,6.05,23.38,2018,2018-I
136326,SUPE,TASA 111,Tradicional,95.0,3,14.55,26.2,2018,2018-I
136327,VEGUETA,TASA 34,Estanca,92.0,2,8.43,20.72,2018,2018-I
136328,CALLAO,TASA 32,Tradicional,12.0,1,5.9,22.33,2018,2018-I
136329,SUPE,TASA 22,Estanca,96.0,4,13.3,20.47,2018,2018-I
136330,CHIMBOTE,TASA 425,Frio,77.0,2,12.1,19.44,2018,2018-I
136331,MALABRIGO,TASA 315,Tradicional,31.0,2,10.15,20.38,2018,2018-I
136333,VEGUETA,TASA 218,Estanca,96.0,3,11.38,21.3,2018,2018-I
136334,CHIMBOTE,TASA 61,Frio,68.0,5,21.22,18.27,2018,2018-I
136335,CALLAO,TASA 59,Frio,69.0,2,18.4,15.25,2018,2018-I
136338,VEGUETA,TASA 220,Tradicional,90.0,2,8.3,21.58,2018,2018-I
136339,CHIMBOTE,TASA 23,Estanca,14.0,1,5.0,16.34,2018,2018-I
136340,CALLAO,TASA 420,Tradicional,18.0,2,9.53,27.78,2018,2018-I
136341,PISCO SUR,TASA 418,Tradicional,87.0,3,13.72,22.92,2018,2018-I
136342,PISCO SUR,TASA 416,Tradicional,66.0,3,9.67,21.24,2018,2018-I
136343,PISCO SUR,TASA 38,Tradicional,73.0,2,11.62,22.32,2018,2018-I
136344,CHIMBOTE,TASA 21,Estanca,29.0,2,5.35,16.26,2018,2018-I
136345,MALABRIGO,TASA 424,Tradicional,20.0,2,12.98,20.29,2018,2018-I
136346,MALABRIGO,TASA 55,Frio,55.0,3,18.3,20.48,2018,2018-I
136347,PISCO SUR,TASA 415,Estanca,54.0,1,6.02,18.75,2018,2018-I
136348,PISCO SUR,TASA 414,Estanca,91.0,3,12.62,22.15,2018,2018-I
136349,CHIMBOTE,TASA 45,Frio,75.0,3,18.48,31.76,2018,2018-I
136351,MALABRIGO,TASA 58,Frio,73.0,6,31.82,19.32,2018,2018-I
136352,MALABRIGO,TASA 41,Frio,12.0,3,33.5,21.94,2018,2018-I
136353,VEGUETA,TASA 42,Frio,77.0,3,13.08,20.46,2018,2018-I
136354,CALLAO,TASA 413,Tradicional,51.0,2,10.47,24.19,2018,2018-I
136355,CHIMBOTE,TASA 56,Frio,39.0,2,27.97,19.2,2018,2018-I
136356,SUPE,TASA 17,Tradicional,91.0,3,10.43,17.0,2018,2018-I
136357,CHIMBOTE,TASA 53,Frio,21.0,2,19.43,21.06,2018,2018-I
136358,PISCO SUR,TASA 210,Tradicional,57.0,1,6.78,18.49,2018,2018-I
136359,CHIMBOTE,TASA 52,Frio,37.0,4,25.15,16.52,2018,2018-I
136380,CALLAO,TASA 21,Estanca,93.0,2,11.18,20.05,2018,2018-I
136383,CHIMBOTE,TASA 426,Tradicional,22.0,2,11.38,17.91,2018,2018-I
136384,MALABRIGO,TASA 54,Frio,46.0,4,14.5,22.5,2018,2018-I
136385,MALABRIGO,TASA 57,Frio,18.0,1,8.88,19.15,2018,2018-I
136386,CHIMBOTE,TASA 315,Tradicional,43.0,2,13.22,19.93,2018,2018-I
136387,SUPE,TASA 23,Estanca,27.0,2,14.35,21.81,2018,2018-I
136388,CHIMBOTE,TASA 425,Frio,52.0,3,17.48,17.32,2018,2018-I
136389,CHIMBOTE,TASA 51,Frio,61.0,2,12.35,18.79,2018,2018-I
136390,CALLAO,TASA 412,Tradicional,91.0,2,14.05,26.83,2018,2018-I
136398,VEGUETA,TASA 32,Tradicional,83.0,3,14.55,22.27,2018,2018-I
136400,MALABRIGO,TASA 71,Frio,33.0,3,19.3,19.92,2018,2018-I
136401,MALABRIGO,TASA 43,Frio,75.0,2,8.7,16.53,2018,2018-I
136402,MALABRIGO,TASA 424,Tradicional,28.0,3,12.43,19.46,2018,2018-I
136403,SUPE,TASA 310,Tradicional,80.0,1,14.68,27.68,2018,2018-I
136404,CALLAO,TASA 22,Estanca,40.0,2,12.45,20.19,2018,2018-I
136405,CALLAO,TASA 17,Tradicional,21.0,1,10.18,20.03,2018,2018-I
136406,CALLAO,TASA 111,Tradicional,82.0,1,12.45,22.16,2018,2018-I
136407,CALLAO,TASA 220,Tradicional,37.0,1,10.75,18.72,2018,2018-I
136408,CALLAO,TASA 411,Tradicional,21.0,1,15.37,27.2,2018,2018-I
136409,SUPE,TASA 42,Frio,75.0,4,16.3,19.42,2018,2018-I
136410,CALLAO,TASA 34,Estanca,49.0,2,12.5,21.75,2018,2018-I
136411,CALLAO,TASA 218,Estanca,32.0,1,12.55,19.82,2018,2018-I
136412,VEGUETA,TASA 420,Tradicional,98.0,4,18.65,32.62,2018,2018-I
136413,PISCO SUR,TASA 414,Estanca,58.0,3,10.42,19.76,2018,2018-I
136414,VEGUETA,TASA 413,Tradicional,85.0,2,14.73,22.02,2018,2018-I
136415,PISCO SUR,TASA 38,Tradicional,84.0,2,9.53,20.73,2018,2018-I
136416,PISCO SUR,TASA 210,Tradicional,61.0,1,7.02,19.61,2018,2018-I
136417,PISCO SUR,TASA 415,Estanca,78.0,3,15.12,21.04,2018,2018-I
136418,CALLAO,TASA 36,Estanca,72.0,2,14.13,25.32,2018,2018-I
136419,PISCO SUR,TASA 416,Tradicional,42.0,2,8.22,17.97,2018,2018-I
136422,MALABRIGO,TASA 45,Frio,79.0,5,32.25,18.1,2018,2018-I
136423,PISCO SUR,TASA 418,Tradicional,82.0,2,17.72,23.1,2018,2018-I
136424,PISCO SUR,TASA 31,Tradicional,55.0,2,8.92,20.15,2018,2018-I
136432,CALLAO,TASA 35,Estanca,33.0,1,10.47,20.2,2018,2018-I
136433,VEGUETA,TASA 314,Tradicional,95.0,2,15.53,27.09,2018,2018-I
136440,PISCO SUR,TASA 417,Tradicional,83.0,2,13.5,21.12,2018,2018-I
136444,CHIMBOTE,TASA 55,Frio,25.0,3,14.08,20.35,2018,2018-I
136450,MALABRIGO,TASA 427,Frio,78.0,4,30.6,20.84,2018,2018-I
136452,MALABRIGO,TASA 61,Frio,42.0,4,21.88,18.77,2018,2018-I
136453,CALLAO,TASA 59,Frio,76.0,2,10.37,19.57,2018,2018-I
136454,CHIMBOTE,TASA 52,Frio,88.0,4,13.07,20.73,2018,2018-I
136464,CALLAO,TASA 411,Tradicional,56.0,4,15.58,27.65,2018,2018-I
136469,CHIMBOTE,TASA 43,Frio,76.0,2,10.65,20.13,2018,2018-I
136472,MALABRIGO,TASA 41,Frio,64.0,5,17.3,18.99,2018,2018-I
136475,CALLAO,TASA 37,Estanca,82.0,1,12.88,27.37,2018,2018-I
136476,CALLAO,TASA 413,Tradicional,22.0,2,11.1,19.67,2018,2018-I
136477,MALABRIGO,TASA 58,Frio,66.0,4,14.38,20.69,2018,2018-I
136478,MALABRIGO,TASA 54,Frio,63.0,4,16.55,22.27,2018,2018-I
136479,CALLAO,TASA 412,Tradicional,92.0,2,11.43,19.35,2018,2018-I
136482,MALABRIGO,TASA 51,Frio,31.0,3,10.18,18.06,2018,2018-I
136489,MALABRIGO,TASA 71,Frio,74.0,6,32.38,22.75,2018,2018-I
136492,CHIMBOTE,TASA 425,Frio,58.0,3,16.42,19.89,2018,2018-I
136497,VEGUETA,TASA 42,Frio,68.0,2,7.73,18.72,2018,2018-I
136498,VEGUETA,TASA 420,Tradicional,23.0,2,7.78,19.91,2018,2018-I
136519,PISCO SUR,TASA 414,Estanca,86.0,2,8.15,19.85,2018,2018-I
136520,PISCO SUR,TASA 417,Tradicional,79.0,2,8.25,17.58,2018,2018-I
136521,PISCO SUR,TASA 418,Tradicional,83.0,2,7.9,18.65,2018,2018-I
136530,CHIMBOTE,TASA 56,Frio,77.0,6,26.97,20.46,2018,2018-I
136532,PISCO SUR,TASA 42,Frio,72.0,2,17.48,21.1,2018,2018-I
136533,PISCO SUR,TASA 420,Tradicional,91.0,3,13.78,21.08,2018,2018-I
136536,CHIMBOTE,TASA 44,Frio,74.0,4,14.58,18.99,2018,2018-I
136537,CHIMBOTE,TASA 43,Frio,55.0,6,22.93,20.26,2018,2018-I
136538,PISCO SUR,TASA 59,Frio,61.0,4,16.92,20.02,2018,2018-I
136542,CALLAO,TASA 412,Tradicional,72.0,3,16.37,25.06,2018,2018-I
136544,CHIMBOTE,TASA 57,Frio,71.0,3,15.25,18.52,2018,2018-I
136550,CHIMBOTE,TASA 55,Frio,96.0,3,8.6,18.55,2018,2018-I
136555,PISCO SUR,TASA 411,Tradicional,64.0,2,13.73,21.86,2018,2018-I
136557,PISCO SUR,TASA 414,Estanca,33.0,2,11.27,19.95,2018,2018-I
136558,PISCO SUR,TASA 417,Tradicional,72.0,2,7.45,17.39,2018,2018-I
136559,PISCO SUR,TASA 418,Tradicional,83.0,3,12.85,21.11,2018,2018-I
136560,CALLAO,TASA 413,Tradicional,75.0,2,13.05,26.09,2018,2018-I
136562,MALABRIGO,TASA 425,Frio,77.0,2,14.97,19.36,2018,2018-I
136563,CHIMBOTE,TASA 52,Frio,64.0,6,13.7,21.75,2018,2018-I
136564,MALABRIGO,TASA 51,Frio,76.0,8,36.68,19.96,2018,2018-I
136565,MALABRIGO,TASA 45,Frio,77.0,4,18.15,24.18,2018,2018-I
136566,MALABRIGO,TASA 58,Frio,72.0,7,36.43,20.22,2018,2018-I
136567,CHIMBOTE,TASA 53,Frio,62.0,5,21.0,21.57,2018,2018-I
136568,CALLAO,TASA 37,Estanca,47.0,3,12.55,23.16,2018,2018-I
136579,CHIMBOTE,TASA 61,Frio,70.0,6,27.38,19.48,2018,2018-I
136580,MALABRIGO,TASA 41,Frio,70.0,6,38.88,19.5,2018,2018-I
136581,CHIMBOTE,TASA 54,Frio,30.0,4,14.63,23.72,2018,2018-I
136616,CHIMBOTE,TASA 55,Frio,35.0,4,14.5,15.23,2018,2018-I
136618,CALLAO,TASA 414,Estanca,86.0,2,15.85,28.46,2018,2018-I
136619,MALABRIGO,TASA 52,Frio,67.0,6,19.65,20.51,2018,2018-I
136622,PISCO SUR,TASA 417,Tradicional,65.0,2,9.2,19.02,2018,2018-I
136623,CHIMBOTE,TASA 56,Frio,91.0,5,14.9,16.18,2018,2018-I
136624,MALABRIGO,TASA 425,Frio,67.0,4,19.55,23.65,2018,2018-I
136625,PISCO SUR,TASA 420,Tradicional,98.0,2,14.65,25.9,2018,2018-I
136626,PISCO SUR,TASA 418,Tradicional,84.0,2,9.13,20.7,2018,2018-I
136627,PISCO SUR,TASA 416,Tradicional,79.0,2,11.2,22.2,2018,2018-I
136628,PISCO SUR,TASA 413,Tradicional,54.0,2,13.8,24.1,2018,2018-I
136631,PISCO SUR,TASA 411,Tradicional,85.0,3,13.25,23.42,2018,2018-I
