Marea,Planta,Embarcacion,Bodega,% Llenado,# Calas,TDC-Desc,TVN,año,temporada_año
151196,CHIMBOTE,ANTONIA II,Tradicional,90.0,2,13.0,29.8,2019,2019-II
151174,CHIMBOTE,MACABI 10,Tradicional,14.000000000000002,1,7.0,25.8,2019,2019-II
151244,CHIMBOTE,ANTICA B,Tradicional,36.0,1,8.0,23.8,2019,2019-II
151208,CHIMBOTE,SAN JUDAS,Tradicional,3.0,1,9.0,25.7,2019,2019-II
151216,CHIMBOTE,HUACHO 9,Tradicional,22.0,1,7.0,20.1,2019,2019-II
151219,CHIMBOTE,MI JESUS SANTOS,Tradicional,28.999999999999996,1,16.0,34.8,2019,2019-II
151318,CHIMBOTE,DON JUAN II,Tradicional,38.0,1,16.0,37.9,2019,2019-II
151199,CHIMBOTE,NARCISA DE JESUS,Tradicional,54.0,2,19.0,36.9,2019,2019-II
151221,CHIMBOTE,ROSA MARIA,Tradicional,95.0,2,20.0,37.7,2019,2019-II
151233,CHIMBOTE,DON TOMAS,Tradicional,38.0,1,20.0,39.9,2019,2019-II
151210,CHIMBOTE,MI JOSUE,Tradicional,20.0,1,19.0,37.6,2019,2019-II
151173,CHIMBOTE,MACABI 1,Tradicional,44.0,2,21.0,33.9,2019,2019-II
151228,CHIMBOTE,DIVINA MISERICORDIA I,Tradicional,65.0,1,20.0,32.6,2019,2019-II
151242,CHIMBOTE,MI BERTITA,Tradicional,48.0,1,21.0,41.4,2019,2019-II
151235,CHIMBOTE,MOISES I,Tradicional,95.0,2,20.0,31.4,2019,2019-II
151309,CHIMBOTE,LORENA,Tradicional,10.0,2,19.0,32.4,2019,2019-II
151234,CHIMBOTE,BENDICION DE MI MADRE,Tradicional,99.0,3,21.0,33.9,2019,2019-II
151329,CHIMBOTE,AURORA MARGARITA 2,Tradicional,30.0,1,18.0,30.9,2019,2019-II
151239,CHIMBOTE,ROSA MARIA MS 1,Tradicional,61.0,1,19.0,31.0,2019,2019-II
151315,CHIMBOTE,SAN JUAN BAUTISTA 3,Tradicional,60.0,2,20.0,44.7,2019,2019-II
151325,CHIMBOTE,MACABI 9,Tradicional,50.0,3,18.0,28.3,2019,2019-II
151111,CHIMBOTE,GUIAME MADRE MIA,Tradicional,44.0,1,19.0,32.1,2019,2019-II
151308,CHIMBOTE,MODESTO,Tradicional,26.0,1,14.0,28.5,2019,2019-II
151247,CHIMBOTE,TINO,Tradicional,23.0,3,18.0,26.8,2019,2019-II
151262,CHIMBOTE,TASA 61,Frio,15.0,2,18.0,22.2,2019,2019-II
151282,CHIMBOTE,TASA 424,Tradicional,9.0,1,12.0,25.8,2019,2019-II
151326,CHIMBOTE,MACABI 10,Tradicional,26.0,2,15.0,25.6,2019,2019-II
151249,CHIMBOTE,CARMEN JUDITH 4,Tradicional,7.000000000000001,1,15.0,29.1,2019,2019-II
151333,CHIMBOTE,AMAZONAS 8,Tradicional,32.0,1,15.0,23.2,2019,2019-II
151313,CHIMBOTE,ROCIO,Tradicional,22.0,2,14.0,27.7,2019,2019-II
151209,CHIMBOTE,JESUS ES LUZ Y VIDA 2,Tradicional,78.0,1,20.0,36.4,2019,2019-II
151205,CHIMBOTE,TASA 419,Frio,16.0,3,26.0,22.9,2019,2019-II
151195,CHIMBOTE,MILAGRO DE MI MADRE,Tradicional,89.0,1,16.0,32.5,2019,2019-II
151246,CHIMBOTE,DON FRANCISCO,Tradicional,36.0,2,16.0,27.8,2019,2019-II
151250,CHIMBOTE,CARMEN JUDITH 1,Tradicional,4.0,1,12.0,22.9,2019,2019-II
151324,CHIMBOTE,MACABI 5,Tradicional,22.0,2,13.0,27.0,2019,2019-II
151212,CHIMBOTE,TEO,Tradicional,32.0,2,13.0,22.4,2019,2019-II
151251,CHIMBOTE,CARMEN JUDITH 2,Tradicional,2.0,1,12.0,23.5,2019,2019-II
151332,CHIMBOTE,DOÑA ADDY,Tradicional,7.000000000000001,1,15.0,28.1,2019,2019-II
151306,CHIMBOTE,ANTICA B,Tradicional,25.0,3,16.0,27.0,2019,2019-II
151254,CHIMBOTE,MODESTO 6,Tradicional,35.0,1,10.0,21.4,2019,2019-II
151331,CHIMBOTE,CARMEN JUDITH 3,Tradicional,9.0,1,11.0,21.9,2019,2019-II
151305,CHIMBOTE,ZORRITOS 2,Tradicional,35.0,1,13.0,24.1,2019,2019-II
151337,CHIMBOTE,MARIA MAGALY,Tradicional,59.0,2,12.0,27.1,2019,2019-II
151316,CHIMBOTE,JORGE II,Tradicional,92.0,3,12.0,23.6,2019,2019-II
151236,CHIMBOTE,CARLOS Y EDUARDO,Tradicional,91.0,3,11.0,24.8,2019,2019-II
151322,CHIMBOTE,MI JOSE LUIS N 2,Tradicional,70.0,4,11.0,18.6,2019,2019-II
151226,CHIMBOTE,SABINA BEATRIZ N 4,Tradicional,94.0,1,5.0,22.4,2019,2019-II
151218,CHIMBOTE,DON ALFONSO,Tradicional,56.00000000000001,1,7.0,19.4,2019,2019-II
151321,CHIMBOTE,AURELIA,Tradicional,66.0,3,8.0,19.6,2019,2019-II
151314,CHIMBOTE,ROSA MARIA MS 4,Tradicional,100.0,1,8.0,20.2,2019,2019-II
151240,CHIMBOTE,CRISTO TE AMA YE,Tradicional,97.0,2,11.0,24.7,2019,2019-II
151330,CHIMBOTE,TERESA,Tradicional,72.0,1,8.0,19.4,2019,2019-II
151193,CHIMBOTE,RIMAC,Tradicional,52.0,2,10.0,21.4,2019,2019-II
151317,CHIMBOTE,PALMAR-2,Tradicional,96.0,2,9.0,19.8,2019,2019-II
151336,CHIMBOTE,DON GERARDO,Tradicional,5.0,1,10.0,21.1,2019,2019-II
151384,CHIMBOTE,ROSA MARIA MS 4,Tradicional,75.0,2,17.0,21.1,2019,2019-II
151463,CHIMBOTE,MI JESUS SANTOS,Tradicional,16.0,1,10.0,28.0,2019,2019-II
151472,CHIMBOTE,NAUTICA 2,Tradicional,56.99999999999999,3,16.0,30.3,2019,2019-II
151424,CHIMBOTE,BENDICION DE MI MADRE,Tradicional,45.0,2,13.0,27.4,2019,2019-II
151367,CHIMBOTE,JORGE II,Tradicional,11.0,1,9.0,19.0,2019,2019-II
151372,CHIMBOTE,TASA 315,Tradicional,82.0,2,15.0,24.4,2019,2019-II
151432,CHIMBOTE,MI JOSUE,Tradicional,56.00000000000001,2,11.0,25.2,2019,2019-II
151301,CHIMBOTE,TASA 218,Tradicional,9.0,1,14.0,31.3,2019,2019-II
151430,CHIMBOTE,DON JUAN II,Tradicional,32.0,2,12.0,21.7,2019,2019-II
151386,CHIMBOTE,MI JOSE LUIS N 2,Tradicional,24.0,1,15.0,26.2,2019,2019-II
151388,CHIMBOTE,CARLOS Y EDUARDO,Tradicional,28.999999999999996,2,10.0,24.5,2019,2019-II
151280,CHIMBOTE,TASA 43,Frio,9.0,2,34.0,25.7,2019,2019-II
151460,CHIMBOTE,ROSA MARIA MS 1,Tradicional,65.0,1,12.0,27.3,2019,2019-II
151425,CHIMBOTE,LORENA,Tradicional,19.0,2,13.0,22.4,2019,2019-II
151387,CHIMBOTE,TERESA,Tradicional,14.000000000000002,1,13.0,27.6,2019,2019-II
151358,CHIMBOTE,TASA 424,Tradicional,7.000000000000001,1,8.0,20.4,2019,2019-II
151366,CHIMBOTE,MARIA MAGALY,Tradicional,44.0,1,12.0,25.9,2019,2019-II
151338,CHIMBOTE,TASA 34,Tradicional,5.0,2,10.0,16.8,2019,2019-II
151458,CHIMBOTE,DON MARIANO,Tradicional,99.0,2,9.0,26.4,2019,2019-II
151369,CHIMBOTE,AMAZONAS 8,Tradicional,36.0,1,10.0,21.8,2019,2019-II
151368,CHIMBOTE,DON FRANCISCO,Tradicional,37.0,1,7.0,22.8,2019,2019-II
151444,CHIMBOTE,PERCY ROGELIO,Tradicional,42.0,1,7.0,19.9,2019,2019-II
151420,CHIMBOTE,DON TOMAS,Tradicional,37.0,1,11.0,20.7,2019,2019-II
151419,CHIMBOTE,TASA 425,Frio,32.0,2,17.0,22.2,2019,2019-II
151418,CHIMBOTE,TASA 54,Frio,32.0,3,19.0,19.9,2019,2019-II
151484,CHIMBOTE,MI DELFINITA,Tradicional,98.0,3,14.0,23.1,2019,2019-II
151429,CHIMBOTE,MILAGRO DE MI MADRE,Tradicional,28.000000000000004,1,10.0,21.1,2019,2019-II
151462,CHIMBOTE,PALMAR-2,Tradicional,82.0,3,19.0,27.2,2019,2019-II
151431,CHIMBOTE,SAN JUAN BAUTISTA 3,Tradicional,48.0,3,17.0,23.1,2019,2019-II
151423,CHIMBOTE,MOISES I,Tradicional,21.0,1,11.0,20.7,2019,2019-II
151446,CHIMBOTE,AURELIA,Tradicional,63.0,2,8.0,18.4,2019,2019-II
151456,CHIMBOTE,SABINA BEATRIZ 2,Tradicional,86.0,1,5.0,22.4,2019,2019-II
151434,CHIMBOTE,MODESTO,Tradicional,24.0,1,8.0,23.5,2019,2019-II
151374,CHIMBOTE,RIMAC,Tradicional,25.0,1,7.0,24.0,2019,2019-II
151383,CHIMBOTE,DON ALFONSO,Tradicional,53.0,1,8.0,19.4,2019,2019-II
151445,CHIMBOTE,MI JUAN,Tradicional,99.0,1,6.0,22.5,2019,2019-II
151385,CHIMBOTE,CRISTO TE AMA YE,Tradicional,92.0,1,6.0,18.1,2019,2019-II
151534,CHIMBOTE,DON FRANCISCO,Tradicional,30.0,1,9.0,22.2,2019,2019-II
151497,CHIMBOTE,ZORRITOS 2,Tradicional,23.0,2,15.0,21.4,2019,2019-II
151538,CHIMBOTE,TERESA,Tradicional,31.0,3,18.0,28.5,2019,2019-II
151346,CHIMBOTE,TASA 22,Tradicional,37.0,2,16.0,25.7,2019,2019-II
151452,CHIMBOTE,MACABI 1,Tradicional,35.0,1,16.0,34.1,2019,2019-II
151303,CHIMBOTE,TASA 41,Frio,44.0,4,41.0,20.3,2019,2019-II
151541,CHIMBOTE,CARLOS Y EDUARDO,Tradicional,44.0,2,16.0,30.7,2019,2019-II
151546,CHIMBOTE,NAUTICA 2,Tradicional,16.0,1,16.0,19.0,2019,2019-II
151565,CHIMBOTE,ROSA MARIA,Tradicional,19.0,1,14.0,25.4,2019,2019-II
151550,CHIMBOTE,SAN JUAN BAUTISTA 3,Tradicional,44.0,2,16.0,31.4,2019,2019-II
151537,CHIMBOTE,MARIA MAGALY,Tradicional,18.0,2,14.0,22.4,2019,2019-II
151350,CHIMBOTE,TASA 416,Tradicional,11.0,2,18.0,22.2,2019,2019-II
151389,CHIMBOTE,TASA 35,Tradicional,46.0,2,15.0,25.0,2019,2019-II
151535,CHIMBOTE,AMAZONAS 8,Tradicional,9.0,1,8.0,17.1,2019,2019-II
151492,CHIMBOTE,MODESTO 6,Tradicional,31.0,2,12.0,21.2,2019,2019-II
151520,CHIMBOTE,DON ALFONSO,Tradicional,101.0,2,15.0,16.6,2019,2019-II
151508,CHIMBOTE,MACABI 5,Tradicional,82.0,2,13.0,22.8,2019,2019-II
151476,CHIMBOTE,MODESTO 7,Tradicional,25.0,2,13.0,21.9,2019,2019-II
151353,CHIMBOTE,TASA 414,Tradicional,12.0,1,10.0,21.9,2019,2019-II
151511,CHIMBOTE,DON TEOFILO,Tradicional,5.0,1,11.0,22.6,2019,2019-II
151479,CHIMBOTE,COQUI X,Tradicional,56.00000000000001,2,11.0,22.5,2019,2019-II
151354,CHIMBOTE,TASA 413,Tradicional,16.0,2,9.0,21.9,2019,2019-II
151491,CHIMBOTE,MODESTO 3,Tradicional,50.0,1,10.0,23.2,2019,2019-II
151451,CHIMBOTE,MACABI 9,Tradicional,12.0,2,7.0,25.1,2019,2019-II
151519,CHIMBOTE,CRISTO TE AMA YE,Tradicional,44.0,1,17.0,29.9,2019,2019-II
151361,CHIMBOTE,TASA 220,Tradicional,30.0,3,23.0,40.1,2019,2019-II
151555,CHIMBOTE,AURORA MARGARITA 2,Tradicional,28.999999999999996,2,19.0,22.8,2019,2019-II
151483,CHIMBOTE,TASA 315,Tradicional,35.0,2,22.0,29.7,2019,2019-II
151549,CHIMBOTE,DON TOMAS,Tradicional,32.0,1,15.0,25.5,2019,2019-II
151348,CHIMBOTE,TASA 411,Tradicional,8.0,1,19.0,29.5,2019,2019-II
151544,CHIMBOTE,JORGE II,Tradicional,43.0,1,16.0,30.2,2019,2019-II
151547,CHIMBOTE,MI JESUS SANTOS,Tradicional,94.0,1,15.0,34.9,2019,2019-II
151298,CHIMBOTE,TASA 37,Tradicional,3.0,1,19.0,48.3,2019,2019-II
151536,CHIMBOTE,DON MARIANO,Tradicional,95.0,3,25.0,27.8,2019,2019-II
151478,CHIMBOTE,HUACHO 9,Tradicional,40.0,2,9.0,23.1,2019,2019-II
151496,CHIMBOTE,ANTICA B,Tradicional,14.000000000000002,1,7.0,20.8,2019,2019-II
151532,CHIMBOTE,PERCY ROGELIO,Tradicional,28.999999999999996,1,4.0,20.3,2019,2019-II
151422,CHIMBOTE,MI BERTITA,Tradicional,19.0,1,4.0,17.4,2019,2019-II
151433,CHIMBOTE,JESUS ES LUZ Y VIDA 2,Tradicional,52.0,1,4.0,20.3,2019,2019-II
151530,CHIMBOTE,MI JUAN,Tradicional,90.0,1,10.0,19.3,2019,2019-II
151539,CHIMBOTE,LORENA,Tradicional,16.0,1,8.0,21.2,2019,2019-II
151603,CHIMBOTE,JESUS ES LUZ Y VIDA 2,Tradicional,87.0,2,20.0,27.4,2019,2019-II
151614,CHIMBOTE,MODESTO 7,Tradicional,34.0,2,17.0,29.4,2019,2019-II
151623,CHIMBOTE,TERESA,Tradicional,34.0,2,20.0,27.0,2019,2019-II
151606,CHIMBOTE,MACABI 5,Tradicional,28.999999999999996,1,18.0,31.9,2019,2019-II
151421,CHIMBOTE,DIVINA MISERICORDIA I,Tradicional,50.0,1,22.0,28.0,2019,2019-II
151512,CHIMBOTE,VIRGEN DE LAS MERCEDES,Tradicional,43.0,2,22.0,24.6,2019,2019-II
151595,CHIMBOTE,TEO,Tradicional,9.0,1,18.0,36.4,2019,2019-II
151635,CHIMBOTE,SIEMPRE CRUZ DE CHALPON,Tradicional,23.0,2,18.0,33.0,2019,2019-II
151428,CHIMBOTE,NARCISA DE JESUS,Tradicional,52.0,2,21.0,36.3,2019,2019-II
151651,CHIMBOTE,ROSA MARIA MS 1,Tradicional,64.0,1,18.0,34.4,2019,2019-II
151634,CHIMBOTE,BENDICION DEL SEÑOR,Tradicional,52.0,2,19.0,30.3,2019,2019-II
151627,CHIMBOTE,CARLOS Y EDUARDO,Tradicional,24.0,2,16.0,28.5,2019,2019-II
151659,CHIMBOTE,JAGUI I,Tradicional,33.0,2,20.0,33.1,2019,2019-II
151602,CHIMBOTE,MI BERTITA,Tradicional,33.0,2,23.0,24.4,2019,2019-II
151602,CHIMBOTE,MI BERTITA,Tradicional,0.0,2,23.0,24.4,2019,2019-II
151381,CHIMBOTE,GUIAME MADRE MIA,Tradicional,83.0,2,22.0,28.9,2019,2019-II
151543,CHIMBOTE,MI JOSUE,Tradicional,100.0,4,21.0,25.8,2019,2019-II
151545,CHIMBOTE,BENDICION DE MI MADRE,Tradicional,101.0,4,22.0,34.5,2019,2019-II
151654,CHIMBOTE,MI JESUS SANTOS,Tradicional,77.0,4,16.0,26.4,2019,2019-II
151641,CHIMBOTE,SANTA ROSA,Tradicional,41.0,1,14.0,25.2,2019,2019-II
151605,CHIMBOTE,MACABI 9,Tradicional,38.0,2,18.0,25.7,2019,2019-II
151498,CHIMBOTE,TINO,Tradicional,32.0,1,18.0,31.2,2019,2019-II
151572,CHIMBOTE,TASA 210,Tradicional,14.000000000000002,2,13.0,26.6,2019,2019-II
151655,CHIMBOTE,MACABI 10,Tradicional,20.0,1,11.0,26.1,2019,2019-II
151624,CHIMBOTE,NAUTICA 2,Tradicional,97.0,2,13.0,23.5,2019,2019-II
151652,CHIMBOTE,AURORA MARGARITA 2,Tradicional,23.0,2,10.0,23.0,2019,2019-II
151607,CHIMBOTE,MACABI 1,Tradicional,43.0,2,12.0,20.1,2019,2019-II
151630,CHIMBOTE,MILAGRO DE CHALPON,Tradicional,96.0,2,20.0,30.9,2019,2019-II
151621,CHIMBOTE,TASA 34,Tradicional,20.0,2,17.0,22.4,2019,2019-II
151632,CHIMBOTE,TASA 411,Tradicional,15.0,3,18.0,21.2,2019,2019-II
151466,CHIMBOTE,TASA 56,Frio,11.0,3,41.0,24.1,2019,2019-II
151650,CHIMBOTE,ROSA MARIA MS 4,Tradicional,86.0,2,20.0,35.4,2019,2019-II
151608,CHIMBOTE,ANTICA B,Tradicional,40.0,3,16.0,19.2,2019,2019-II
151613,CHIMBOTE,DON TEOFILO,Tradicional,12.0,1,10.0,17.7,2019,2019-II
151649,CHIMBOTE,ROCIO,Tradicional,10.0,1,11.0,24.4,2019,2019-II
151556,CHIMBOTE,AURORA MARGARITA,Tradicional,79.0,2,16.0,30.8,2019,2019-II
151657,CHIMBOTE,JORGE II,Tradicional,17.0,2,11.0,17.0,2019,2019-II
151660,CHIMBOTE,DON MARIANO,Tradicional,52.0,2,9.0,21.3,2019,2019-II
151661,CHIMBOTE,MARIA MAGALY,Tradicional,9.0,2,6.0,21.2,2019,2019-II
151567,CHIMBOTE,CARMEN JUDITH 4,Tradicional,44.0,1,9.0,20.7,2019,2019-II
151646,CHIMBOTE,MODESTO 6,Tradicional,52.0,1,7.0,21.9,2019,2019-II
151503,CHIMBOTE,CARMEN JUDITH 5,Tradicional,21.0,1,9.0,23.1,2019,2019-II
151615,CHIMBOTE,DON ALFONSO,Tradicional,28.000000000000004,2,13.0,25.2,2019,2019-II
151663,CHIMBOTE,CARMEN JUDITH 2,Tradicional,17.0,1,8.0,19.8,2019,2019-II
151620,CHIMBOTE,ZORRITOS 2,Tradicional,43.0,3,11.0,21.6,2019,2019-II
151504,CHIMBOTE,CARMEN JUDITH 3,Tradicional,14.000000000000002,1,8.0,21.9,2019,2019-II
151390,CHIMBOTE,TASA 71,Frio,50.0,5,49.0,21.2,2019,2019-II
151653,CHIMBOTE,SAN JUAN BAUTISTA 3,Tradicional,54.0,1,4.0,19.5,2019,2019-II
151611,CHIMBOTE,TASA 41,Frio,5.0,1,5.0,18.1,2019,2019-II
151573,CHIMBOTE,TASA 310,Tradicional,15.0,1,6.0,20.1,2019,2019-II
151609,CHIMBOTE,HUACHO 9,Tradicional,21.0,1,11.0,20.5,2019,2019-II
151610,CHIMBOTE,MODESTO 3,Tradicional,67.0,2,10.0,19.7,2019,2019-II
151645,CHIMBOTE,DON TOMAS,Tradicional,55.00000000000001,1,5.0,19.8,2019,2019-II
151622,CHIMBOTE,TASA 416,Tradicional,10.0,1,5.0,19.9,2019,2019-II
151558,CHIMBOTE,MILAGRO DE MI MADRE,Tradicional,98.0,2,12.0,20.0,2019,2019-II
151671,CHIMBOTE,TASA 424,Tradicional,80.0,4,17.0,30.2,2019,2019-II
151686,CHIMBOTE,TASA 416,Tradicional,31.0,2,11.0,22.0,2019,2019-II
151681,CHIMBOTE,TASA 418,Tradicional,38.0,3,14.0,27.4,2019,2019-II
151672,CHIMBOTE,TASA 413,Tradicional,28.000000000000004,2,11.0,26.9,2019,2019-II
151636,CHIMBOTE,TASA 315,Tradicional,71.0,2,12.0,27.5,2019,2019-II
151708,CHIMBOTE,DON ALFONSO,Tradicional,89.0,3,16.0,36.1,2019,2019-II
151669,CHIMBOTE,TASA 426,Tradicional,67.0,3,14.0,32.6,2019,2019-II
151741,CHIMBOTE,MI JESUS SANTOS,Tradicional,64.0,1,6.0,23.5,2019,2019-II
151713,CHIMBOTE,AURORA MARGARITA,Tradicional,18.0,1,5.0,23.5,2019,2019-II
151704,CHIMBOTE,HUACHO 9,Tradicional,3.0,1,12.0,24.2,2019,2019-II
151683,CHIMBOTE,COQUI VI,Tradicional,47.0,1,12.0,24.1,2019,2019-II
151578,CHIMBOTE,RIMAC,Tradicional,9.0,1,6.0,24.3,2019,2019-II
151579,CHIMBOTE,MODESTO,Tradicional,25.0,1,10.0,26.4,2019,2019-II
151665,CHIMBOTE,TASA 310,Tradicional,34.0,3,15.0,24.6,2019,2019-II
151676,CHIMBOTE,TASA 210,Tradicional,21.0,2,14.0,31.7,2019,2019-II
151703,CHIMBOTE,MODESTO 3,Tradicional,21.0,1,10.0,24.7,2019,2019-II
151637,CHIMBOTE,TASA 220,Tradicional,18.0,1,15.0,27.5,2019,2019-II
151673,CHIMBOTE,TASA 32,Tradicional,3.0,1,14.0,31.5,2019,2019-II
151668,CHIMBOTE,TASA 218,Tradicional,28.999999999999996,2,16.0,31.5,2019,2019-II
151757,CHIMBOTE,MI JOSE LUIS N 2,Tradicional,50.0,1,10.0,24.9,2019,2019-II
151833,CHIMBOTE,AURORA MARGARITA,Tradicional,32.0,1,14.0,27.4,2019,2019-II
151797,CHIMBOTE,ZORRITOS 2,Tradicional,61.0,3,21.0,40.1,2019,2019-II
151722,CHIMBOTE,TASA 42,Frio,6.0,1,20.0,37.9,2019,2019-II
151820,CHIMBOTE,CARMEN JUDITH 5,Tradicional,4.0,1,12.0,30.6,2019,2019-II
151727,CHIMBOTE,COQUI X,Tradicional,6.0,1,17.0,35.7,2019,2019-II
151827,CHIMBOTE,PALMAR-2,Tradicional,33.0,1,13.0,25.8,2019,2019-II
151710,CHIMBOTE,MODESTO 6,Tradicional,23.0,2,20.0,44.8,2019,2019-II
151674,CHIMBOTE,TASA 111,Tradicional,19.0,1,13.0,29.9,2019,2019-II
151699,CHIMBOTE,DON TOMAS,Tradicional,14.000000000000002,1,11.0,26.9,2019,2019-II
151774,CHIMBOTE,TASA 416,Tradicional,7.000000000000001,1,10.0,21.9,2019,2019-II
151799,CHIMBOTE,TASA 315,Tradicional,51.0,2,13.0,31.7,2019,2019-II
151751,CHIMBOTE,MI JOSUE,Tradicional,67.0,1,15.0,30.3,2019,2019-II
151763,CHIMBOTE,ROSA MARIA MS 4,Tradicional,25.0,1,10.0,21.3,2019,2019-II
151832,CHIMBOTE,HUACHO 9,Tradicional,3.0,1,9.0,25.2,2019,2019-II
151719,CHIMBOTE,TASA 425,Frio,11.0,2,11.0,20.5,2019,2019-II
151792,CHIMBOTE,CARMEN JUDITH 1,Tradicional,24.0,2,10.0,20.9,2019,2019-II
151715,CHIMBOTE,TASA 427,Frio,7.000000000000001,1,9.0,26.6,2019,2019-II
151743,CHIMBOTE,MODESTO 7,Tradicional,12.0,1,16.0,34.8,2019,2019-II
151747,CHIMBOTE,ROSA MARIA MS 1,Tradicional,54.0,1,14.0,32.8,2019,2019-II
151834,CHIMBOTE,ROSA MARIA,Tradicional,94.0,2,21.0,43.3,2019,2019-II
151779,CHIMBOTE,TASA 22,Tradicional,22.0,1,14.0,34.4,2019,2019-II
151734,CHIMBOTE,AURORA MARGARITA 2,Tradicional,72.0,1,18.0,36.0,2019,2019-II
151836,CHIMBOTE,MI JOSE LUIS N 2,Tradicional,12.0,2,21.0,35.7,2019,2019-II
151808,CHIMBOTE,TASA 218,Tradicional,8.0,1,17.0,33.8,2019,2019-II
151760,CHIMBOTE,GUIAME MADRE MIA,Tradicional,31.0,1,21.0,45.1,2019,2019-II
151776,CHIMBOTE,TASA 415,Tradicional,14.000000000000002,2,9.0,26.4,2019,2019-II
151798,CHIMBOTE,ANTICA B,Tradicional,13.0,2,10.0,26.4,2019,2019-II
151762,CHIMBOTE,TERESA,Tradicional,56.99999999999999,1,13.0,21.9,2019,2019-II
151819,CHIMBOTE,CARMEN JUDITH 4,Tradicional,2.0,1,7.0,21.1,2019,2019-II
151817,CHIMBOTE,CARMEN JUDITH 2,Tradicional,24.0,2,8.0,24.8,2019,2019-II
151739,CHIMBOTE,MACABI 9,Tradicional,22.0,2,13.0,23.6,2019,2019-II
151821,CHIMBOTE,MODESTO 3,Tradicional,28.999999999999996,2,10.0,23.0,2019,2019-II
151692,CHIMBOTE,TASA 412,Tradicional,14.000000000000002,1,14.0,33.0,2019,2019-II
151753,CHIMBOTE,TASA 411,Tradicional,22.0,1,11.0,26.3,2019,2019-II
151735,CHIMBOTE,NAUTICA 2,Tradicional,88.0,1,10.0,19.2,2019,2019-II
151822,CHIMBOTE,MI JESUS SANTOS,Tradicional,82.0,1,10.0,26.7,2019,2019-II
151815,CHIMBOTE,MI BERTITA,Tradicional,71.0,2,10.0,22.9,2019,2019-II
151714,CHIMBOTE,JORGE II,Tradicional,22.0,2,15.0,24.6,2019,2019-II
151755,CHIMBOTE,TASA 58,Frio,21.0,5,36.0,20.8,2019,2019-II
151902,CHIMBOTE,PALMAR-2,Tradicional,26.0,1,15.0,27.6,2019,2019-II
151900,CHIMBOTE,DON TOMAS,Tradicional,18.0,1,13.0,30.5,2019,2019-II
151887,CHIMBOTE,MI JESUS SANTOS,Tradicional,18.0,1,14.0,25.7,2019,2019-II
151917,CHIMBOTE,MI JUAN,Tradicional,36.0,1,13.0,24.6,2019,2019-II
151790,CHIMBOTE,NUEVA ESPERANZA,Tradicional,28.000000000000004,1,11.0,26.6,2019,2019-II
151839,CHIMBOTE,TASA 32,Tradicional,17.0,2,16.0,25.3,2019,2019-II
151800,CHIMBOTE,DON JUAN II,Tradicional,31.0,1,11.0,25.3,2019,2019-II
151894,CHIMBOTE,CARMEN JUDITH 1,Tradicional,14.000000000000002,3,16.0,31.6,2019,2019-II
151883,CHIMBOTE,TASA 427,Frio,13.0,3,12.0,17.7,2019,2019-II
151701,CHIMBOTE,SAN JUAN BAUTISTA 3,Tradicional,38.0,2,17.0,33.4,2019,2019-II
151899,CHIMBOTE,ROSA MARIA MS 4,Tradicional,43.0,1,12.0,24.6,2019,2019-II
151761,CHIMBOTE,CRISTO TE AMA YE,Tradicional,76.0,3,20.0,30.7,2019,2019-II
151920,CHIMBOTE,MI JOSUE,Tradicional,28.999999999999996,2,11.0,27.9,2019,2019-II
151863,CHIMBOTE,TEO,Tradicional,10.0,1,12.0,33.3,2019,2019-II
151764,CHIMBOTE,TASA 57,Frio,27.0,3,17.0,24.3,2019,2019-II
151904,CHIMBOTE,ZORRITOS 2,Tradicional,4.0,1,9.0,24.3,2019,2019-II
151891,CHIMBOTE,CARMEN JUDITH 2,Tradicional,20.0,1,12.0,20.8,2019,2019-II
151896,CHIMBOTE,ANTICA B,Tradicional,25.0,2,14.0,22.9,2019,2019-II
151905,CHIMBOTE,AURORA MARGARITA,Tradicional,90.0,1,9.0,26.0,2019,2019-II
151886,CHIMBOTE,MI BERTITA,Tradicional,33.0,1,12.0,35.7,2019,2019-II
151864,CHIMBOTE,TASA 17,Tradicional,26.0,1,18.0,35.7,2019,2019-II
151868,CHIMBOTE,TASA 111,Tradicional,31.0,2,19.0,35.6,2019,2019-II
151907,CHIMBOTE,ROSA MARIA MS 1,Tradicional,74.0,1,16.0,39.6,2019,2019-II
151914,CHIMBOTE,DIVINA MISERICORDIA I,Tradicional,34.0,1,12.0,34.6,2019,2019-II
151866,CHIMBOTE,NARCISA DE JESUS,Tradicional,26.0,2,17.0,31.9,2019,2019-II
151846,CHIMBOTE,TASA 426,Tradicional,20.0,3,20.0,36.9,2019,2019-II
151857,CHIMBOTE,MILAGRO DE CHALPON,Tradicional,33.0,1,11.0,33.1,2019,2019-II
151871,CHIMBOTE,TASA 34,Tradicional,28.000000000000004,3,17.0,38.7,2019,2019-II
151835,CHIMBOTE,TASA 41,Frio,13.0,2,20.0,24.9,2019,2019-II
151831,CHIMBOTE,TASA 61,Frio,8.0,4,23.0,23.9,2019,2019-II
151807,CHIMBOTE,TASA 44,Frio,13.0,4,41.0,23.2,2019,2019-II
151910,CHIMBOTE,TASA 42,Frio,11.0,3,18.0,21.2,2019,2019-II
151859,CHIMBOTE,DON TEOFILO,Tradicional,15.0,1,8.0,19.3,2019,2019-II
151712,CHIMBOTE,DON MARIANO,Tradicional,9.0,1,9.0,21.9,2019,2019-II
